id,bedrooms,bathrooms,numberOfImages,numberOfFloorplans,numberOfVirtualTours,summary,displayAddress,countryCode,propertySubType,premiumListing,featuredProperty,distance,transactionType,commercial,development,residential,students,auction,feesApply,feesApplyText,displaySize,showOnMap,propertyUrl,contactUrl,staticMapUrl,channel,firstVisibleDate,keywords,keywordMatchType,saved,hidden,onlineViewingsAvailable,hasBrandPlus,displayStatus,enquiredTimestamp,heading,propertyTypeFullDescription,formattedBranchName,addedOrReduced,isRecent,formattedDistance,enhancedListing,location.latitude,location.longitude,propertyImages.images,propertyImages.mainImageSrc,propertyImages.mainMapImageSrc,listingUpdate.listingUpdateReason,listingUpdate.listingUpdateDate,price.amount,price.frequency,price.currencyCode,price.displayPrices,customer.branchId,customer.brandPlusLogoURI,customer.contactTelephone,customer.branchDisplayName,customer.branchName,customer.brandTradingName,customer.branchLandingPageUrl,customer.development,customer.showReducedProperties,customer.commercial,customer.showOnMap,customer.enhancedListing,customer.developmentContent,customer.buildToRent,customer.buildToRentBenefits,customer.brandPlusLogoUrl,productLabel.productLabelText,productLabel.spotlightLabel,lozengeModel.matchingLozenges,customer.developmentContent.headline,customer.developmentContent.features
67717200,2,2.0,21,0,0,"This superb dual aspect, 3rd-floor two-bedroom apartment, measuring 829 sqft (77 sqm) internally and featuring a large balcony overlooking the private courtyard. Located in the City of London Zone 1, The Denizen - a sophisticated collection of 99 new studios, 1, 2 and 3 bedroom apartme...","The Denizen , Barbican, London, EC1Y",GB,Flat,False,False,,buy,False,True,True,False,False,False,,893 sq. ft.,True,/properties/67717200#/?channel=RES_BUY,/property-for-sale/contactBranch.html?propertyId=67717200,,BUY,2020-01-18T11:10:11Z,[],no_keyword,False,False,False,True,,,,2 bedroom flat for sale," by Century 21 London Central, Westminster",Reduced on 17/09/2020,False,,False,51.521644,-0.094607,"[{'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_00_0000_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_00_0000.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_01_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_01_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_02_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_02_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_03_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_03_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_04_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_04_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_05_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_05_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_06_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_06_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_07_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_07_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_08_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_08_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_09_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_09_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_10_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_10_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_11_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_11_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_12_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_12_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_13_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_13_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_14_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_14_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_15_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_15_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_16_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_16_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_17_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_17_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_18_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_18_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_19_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_19_0001.jpeg', 'caption': None}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_20_0001_max_476x317.jpeg', 'url': '46k/45920/67717200/45920_10424_IMG_20_0001.jpeg', 'caption': None}]",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_00_0000_max_476x317.jpeg,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/46k/45920/67717200/45920_10424_IMG_00_0000_max_296x197.jpeg,price_reduced,2020-09-17T11:50:21Z,999900,not specified,GBP,"[{'displayPrice': '£999,900', 'displayPriceQualifier': 'Offers Over'}]",45920,/46k/45920/branch_rmchoice_logo_45920_0004.png,020 3869 5751,"Century 21 London Central, Westminster",Westminster,Century 21 London Central,/estate-agents/agent/Century-21-London-Central/Westminster-45920.html,False,True,False,True,False,,False,[],https://media.rightmove.co.uk:443/dir/46k/45920/branch_rmchoice_logo_45920_0004_max_100x50.png,,False,"[{'type': 'NEW_HOME', 'priority': 3}]",,
85426797,2,2.0,21,1,0,"A charming City apartment with unbelievable views of the London skyline, that benefits for a 24 hour porter. Originally built in the 1930’s, Clifford’s Inn now stands on what was the oldest Inn of Chancery which provided the first stages of training new lawyers. The origina...","Clifford's Inn, EC4A",GB,Apartment,False,False,,buy,False,False,True,False,False,False,,,True,/properties/85426797#/?channel=RES_BUY,/property-for-sale/contactBranch.html?propertyId=85426797,,BUY,2022-06-07T08:22:06Z,[],no_keyword,False,False,False,True,,,,2 bedroom apartment for sale," by Hurford Salvi Carr, City",Reduced on 08/09/2022,False,,False,51.514653,-0.110204,"[{'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_05_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_05_0000.jpeg', 'caption': 'Picture No. 24'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_01_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_01_0000.jpeg', 'caption': 'Picture No. 29'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_02_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_02_0000.jpeg', 'caption': 'Picture No. 30'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_03_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_03_0000.jpeg', 'caption': 'Picture No. 27'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_04_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_04_0000.jpeg', 'caption': 'Picture No. 26'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_00_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_00_0000.jpeg', 'caption': 'Picture No. 08'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_06_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_06_0000.jpeg', 'caption': 'Picture No. 28'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_07_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_07_0000.jpeg', 'caption': 'Picture No. 31'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_08_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_08_0000.jpeg', 'caption': 'Picture No. 02'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_09_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_09_0000.jpeg', 'caption': 'Picture No. 04'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_10_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_10_0000.jpeg', 'caption': 'Picture No. 05'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_11_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_11_0000.jpeg', 'caption': 'Picture No. 20'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_12_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_12_0000.jpeg', 'caption': 'Picture No. 22'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_13_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_13_0000.jpeg', 'caption': 'Picture No. 23'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_14_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_14_0000.jpeg', 'caption': 'Picture No. 21'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_15_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_15_0000.jpeg', 'caption': 'Picture No. 25'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_16_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_16_0000.jpeg', 'caption': 'Picture No. 32'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_17_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_17_0000.jpeg', 'caption': 'Picture No. 33'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_18_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_18_0000.jpeg', 'caption': 'Picture No. 34'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_19_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_19_0000.jpeg', 'caption': 'Picture No. 35'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_20_0000_max_476x317.jpeg', 'url': '15k/14552/85426797/14552_CCS150005_IMG_20_0000.jpeg', 'caption': 'Picture No. 36'}]",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_05_0000_max_476x317.jpeg,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/15k/14552/85426797/14552_CCS150005_IMG_05_0000_max_296x197.jpeg,price_reduced,2022-09-08T11:07:32Z,999000,not specified,GBP,"[{'displayPrice': '£999,000', 'displayPriceQualifier': ''}]",14552,/company/clogo_rmchoice_5591_0001.jpeg,020 3907 3659,"Hurford Salvi Carr, City",City,Hurford Salvi Carr,/estate-agents/agent/Hurford-Salvi-Carr/City-14552.html,False,True,False,True,False,,False,[],https://media.rightmove.co.uk:443/dir/company/clogo_rmchoice_5591_0001_max_100x50.jpeg,,False,[],,
127820321,2,2.0,11,1,0,Spacious apartment with stunning views.,"Clifford's Inn, Fetter Lane, London, EC4A",GB,Apartment,True,False,,buy,False,False,True,False,False,False,,,True,/properties/127820321#/?channel=RES_BUY,/property-for-sale/contactBranch.html?propertyId=127820321,,BUY,2022-10-07T08:40:23Z,[],no_keyword,False,False,False,True,,,,2 bedroom apartment for sale," by Savills, Clerkenwell",Added on 07/10/2022,False,,False,51.514667,-0.109875,"[{'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_00_0000_max_476x317.jpeg', 'url': '13k/12601/127820321/12601_SRS220090_IMG_00_0000.jpeg', 'caption': 'View'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_01_0000_max_476x317.jpeg', 'url': '13k/12601/127820321/12601_SRS220090_IMG_01_0000.jpeg', 'caption': 'Reception Room'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_02_0000_max_476x317.jpeg', 'url': '13k/12601/127820321/12601_SRS220090_IMG_02_0000.jpeg', 'caption': 'Bedroom'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_03_0000_max_476x317.jpeg', 'url': '13k/12601/127820321/12601_SRS220090_IMG_03_0000.jpeg', 'caption': 'Exterior'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_04_0000_max_476x317.jpeg', 'url': '13k/12601/127820321/12601_SRS220090_IMG_04_0000.jpeg', 'caption': 'Kitchen'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_05_0000_max_476x317.jpeg', 'url': '13k/12601/127820321/12601_SRS220090_IMG_05_0000.jpeg', 'caption': 'Reception Room'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_06_0000_max_476x317.jpeg', 'url': '13k/12601/127820321/12601_SRS220090_IMG_06_0000.jpeg', 'caption': 'Reception Room'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_07_0000_max_476x317.jpeg', 'url': '13k/12601/127820321/12601_SRS220090_IMG_07_0000.jpeg', 'caption': 'Reception Room'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_08_0000_max_476x317.jpeg', 'url': '13k/12601/127820321/12601_SRS220090_IMG_08_0000.jpeg', 'caption': 'Bedroom'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_09_0000_max_476x317.jpeg', 'url': '13k/12601/127820321/12601_SRS220090_IMG_09_0000.jpeg', 'caption': 'Bathroom'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_10_0000_max_476x317.jpeg', 'url': '13k/12601/127820321/12601_SRS220090_IMG_10_0000.jpeg', 'caption': 'Reception Room'}]",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_00_0000_max_476x317.jpeg,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/13k/12601/127820321/12601_SRS220090_IMG_00_0000_max_296x197.jpeg,new,2022-10-07T08:46:01Z,999000,not specified,GBP,"[{'displayPrice': '£999,000', 'displayPriceQualifier': 'Guide Price'}]",12601,/company/clogo_rmchoice_14060_0001.jpeg,020 3910 6023,"Savills, Clerkenwell",Clerkenwell,Savills,/estate-agents/agent/Savills/Clerkenwell-12601.html,False,True,False,True,False,,False,[],https://media.rightmove.co.uk:443/dir/company/clogo_rmchoice_14060_0001_max_100x50.jpeg,Premium Listing,False,[],,
126564884,2,1.0,18,1,1,AMEN LODGE is a well established residential block situated in a fantastic CITY location being within easy walking distance of St PAULS CATHEDRAL. This TWO BEDROOM apartment situated on the third floor offers a good sized reception room/dining area and two good size bedrooms. The property measure...,"Amen Lodge, Warwick Lane, London",GB,Apartment,True,False,,buy,False,False,True,False,False,False,,,True,/properties/126564884#/?channel=RES_BUY,/property-for-sale/contactBranch.html?propertyId=126564884,,BUY,2022-08-31T12:36:30Z,[],no_keyword,False,False,False,True,,,,2 bedroom apartment for sale," by Scott City Residential, London",Added on 31/08/2022,False,,False,51.514671,-0.100893,"[{'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_00_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_00_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-12.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_01_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_01_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-2.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_02_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_02_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-1.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_03_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_03_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-4.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_04_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_04_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-5.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_05_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_05_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-6.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_06_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_06_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-7.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_07_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_07_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-11.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_08_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_08_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-8.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_09_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_09_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-9.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_10_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_10_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-13.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_11_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_11_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-14.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_12_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_12_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-17.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_13_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_13_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-16.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_14_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_14_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-19.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_15_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_15_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-20.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_16_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_16_0000.jpeg', 'caption': 'Flat 9 Amen Lodge-21.jpg'}, {'srcUrl': 'https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_17_0000_max_476x317.jpeg', 'url': '7k/6242/126564884/6242_31758179_IMG_17_0000.jpeg', 'caption': 'Flat 5, Amen Lodge-16.jpg'}]",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_00_0000_max_476x317.jpeg,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6242/126564884/6242_31758179_IMG_00_0000_max_296x197.jpeg,new,2022-08-31T12:42:01Z,995000,not specified,GBP,"[{'displayPrice': '£995,000', 'displayPriceQualifier': 'Guide Price'}]",6242,/company/clogo_1958_0001.jpg,020 3835 3815,"Scott City Residential, London",London,Scott City Residential,/estate-agents/agent/Scott-City-Residential/London-6242.html,False,True,False,True,False,,False,[],https://media.rightmove.co.uk:443/dir/company/clogo_1958_0001_max_100x50.jpg,Premium Listing,False,[],,
